id,date,title,vol,iss,prev_id,next_id,restricted
sim_notes-and-queries_1886-03-06_1_10,1886-03-06,Notes and Queries  1886-03-06: Vol 1 Iss 10,1,10,sim_notes-and-queries_1886-02-27_1_9,sim_notes-and-queries_1886-03-13_1_11,
sim_notes-and-queries_1886-03-13_1_11,1886-03-13,Notes and Queries  1886-03-13: Vol 1 Iss 11,1,11,sim_notes-and-queries_1886-03-06_1_10,sim_notes-and-queries_1886-03-20_1_12,
sim_notes-and-queries_1886-03-20_1_12,1886-03-20,Notes and Queries  1886-03-20: Vol 1 Iss 12,1,12,sim_notes-and-queries_1886-03-13_1_11,sim_notes-and-queries_1886-03-27_1_13,
sim_notes-and-queries_1886-03-27_1_13,1886-03-27,Notes and Queries  1886-03-27: Vol 1 Iss 13,1,13,sim_notes-and-queries_1886-03-20_1_12,sim_notes-and-queries_1886-04-03_1_14,
sim_notes-and-queries_1886-04-03_1_14,1886-04-03,Notes and Queries  1886-04-03: Vol 1 Iss 14,1,14,sim_notes-and-queries_1886-03-27_1_13,sim_notes-and-queries_1886-04-10_1_15,
sim_notes-and-queries_1886-04-10_1_15,1886-04-10,Notes and Queries  1886-04-10: Vol 1 Iss 15,1,15,sim_notes-and-queries_1886-04-03_1_14,sim_notes-and-queries_1886-04-17_1_16,
sim_notes-and-queries_1886-04-17_1_16,1886-04-17,Notes and Queries  1886-04-17: Vol 1 Iss 16,1,16,sim_notes-and-queries_1886-04-10_1_15,sim_notes-and-queries_1886-04-24_1_17,
sim_notes-and-queries_1886-04-24_1_17,1886-04-24,Notes and Queries  1886-04-24: Vol 1 Iss 17,1,17,sim_notes-and-queries_1886-04-17_1_16,sim_notes-and-queries_1886-05-01_1_18,
sim_notes-and-queries_1886-05-01_1_18,1886-05-01,Notes and Queries  1886-05-01: Vol 1 Iss 18,1,18,sim_notes-and-queries_1886-04-24_1_17,sim_notes-and-queries_1886-05-08_1_19,
sim_notes-and-queries_1886-05-08_1_19,1886-05-08,Notes and Queries  1886-05-08: Vol 1 Iss 19,1,19,sim_notes-and-queries_1886-05-01_1_18,sim_notes-and-queries_1886-05-15_1_20,
sim_notes-and-queries_1886-05-15_1_20,1886-05-15,Notes and Queries  1886-05-15: Vol 1 Iss 20,1,20,sim_notes-and-queries_1886-05-08_1_19,sim_notes-and-queries_1886-05-22_1_21,
sim_notes-and-queries_1886-05-22_1_21,1886-05-22,Notes and Queries  1886-05-22: Vol 1 Iss 21,1,21,sim_notes-and-queries_1886-05-15_1_20,sim_notes-and-queries_1886-05-29_1_22,
sim_notes-and-queries_1886-05-29_1_22,1886-05-29,Notes and Queries  1886-05-29: Vol 1 Iss 22,1,22,sim_notes-and-queries_1886-05-22_1_21,sim_notes-and-queries_1886-06-05_1_23,
sim_notes-and-queries_1886-06-05_1_23,1886-06-05,Notes and Queries  1886-06-05: Vol 1 Iss 23,1,23,sim_notes-and-queries_1886-05-29_1_22,sim_notes-and-queries_1886-06-12_1_24,
sim_notes-and-queries_1886-06-12_1_24,1886-06-12,Notes and Queries  1886-06-12: Vol 1 Iss 24,1,24,sim_notes-and-queries_1886-06-05_1_23,sim_notes-and-queries_1886-06-19_1_25,
sim_notes-and-queries_1886-06-19_1_25,1886-06-19,Notes and Queries  1886-06-19: Vol 1 Iss 25,1,25,sim_notes-and-queries_1886-06-12_1_24,sim_notes-and-queries_1886-06-26_1_26,
sim_notes-and-queries_1886-06-26_1_26,1886-06-26,Notes and Queries  1886-06-26: Vol 1 Iss 26,1,26,sim_notes-and-queries_1886-06-19_1_25,sim_notes-and-queries_1886_2_index,
sim_notes-and-queries_1886-07-03_2_27,1886-07-03,Notes and Queries  1886-07-03: Vol 2 Iss 27,2,27,sim_notes-and-queries_1886_2_index,sim_notes-and-queries_1886-07-10_2_28,
sim_notes-and-queries_1886-07-10_2_28,1886-07-10,Notes and Queries  1886-07-10: Vol 2 Iss 28,2,28,sim_notes-and-queries_1886-07-03_2_27,sim_notes-and-queries_1886-07-17_2_29,
sim_notes-and-queries_1886-07-17_2_29,1886-07-17,Notes and Queries  1886-07-17: Vol 2 Iss 29,2,29,sim_notes-and-queries_1886-07-10_2_28,sim_notes-and-queries_1886-07-24_2_30,
sim_notes-and-queries_1886-07-24_2_30,1886-07-24,Notes and Queries  1886-07-24: Vol 2 Iss 30,2,30,sim_notes-and-queries_1886-07-17_2_29,sim_notes-and-queries_1886-07-31_2_31,
sim_notes-and-queries_1886-07-31_2_31,1886-07-31,Notes and Queries  1886-07-31: Vol 2 Iss 31,2,31,sim_notes-and-queries_1886-07-24_2_30,sim_notes-and-queries_1886-08-07_2_32,
sim_notes-and-queries_1886-08-07_2_32,1886-08-07,Notes and Queries  1886-08-07: Vol 2 Iss 32,2,32,sim_notes-and-queries_1886-07-31_2_31,sim_notes-and-queries_1886-08-14_2_33,
sim_notes-and-queries_1886-08-14_2_33,1886-08-14,Notes and Queries  1886-08-14: Vol 2 Iss 33,2,33,sim_notes-and-queries_1886-08-07_2_32,sim_notes-and-queries_1886-08-21_2_34,
sim_notes-and-queries_1886-08-21_2_34,1886-08-21,Notes and Queries  1886-08-21: Vol 2 Iss 34,2,34,sim_notes-and-queries_1886-08-14_2_33,sim_notes-and-queries_1886-08-28_2_35,
sim_notes-and-queries_1886-08-28_2_35,1886-08-28,Notes and Queries  1886-08-28: Vol 2 Iss 35,2,35,sim_notes-and-queries_1886-08-21_2_34,sim_notes-and-queries_1886-09-04_2_36,
sim_notes-and-queries_1886-09-04_2_36,1886-09-04,Notes and Queries  1886-09-04: Vol 2 Iss 36,2,36,sim_notes-and-queries_1886-08-28_2_35,sim_notes-and-queries_1886-09-11_2_37,
sim_notes-and-queries_1886-09-11_2_37,1886-09-11,Notes and Queries  1886-09-11: Vol 2 Iss 37,2,37,sim_notes-and-queries_1886-09-04_2_36,sim_notes-and-queries_1886-09-18_2_38,
sim_notes-and-queries_1886-09-18_2_38,1886-09-18,Notes and Queries  1886-09-18: Vol 2 Iss 38,2,38,sim_notes-and-queries_1886-09-11_2_37,sim_notes-and-queries_1886-09-25_2_39,
sim_notes-and-queries_1886-09-25_2_39,1886-09-25,Notes and Queries  1886-09-25: Vol 2 Iss 39,2,39,sim_notes-and-queries_1886-09-18_2_38,sim_notes-and-queries_1886-10-02_2_40,
sim_notes-and-queries_1886-10-02_2_40,1886-10-02,Notes and Queries  1886-10-02: Vol 2 Iss 40,2,40,sim_notes-and-queries_1886-09-25_2_39,sim_notes-and-queries_1886-10-09_2_41,
sim_notes-and-queries_1886-10-09_2_41,1886-10-09,Notes and Queries  1886-10-09: Vol 2 Iss 41,2,41,sim_notes-and-queries_1886-10-02_2_40,sim_notes-and-queries_1886-10-16_2_42,
sim_notes-and-queries_1886-10-16_2_42,1886-10-16,Notes and Queries  1886-10-16: Vol 2 Iss 42,2,42,sim_notes-and-queries_1886-10-09_2_41,sim_notes-and-queries_1886-10-23_2_43,
sim_notes-and-queries_1886-10-23_2_43,1886-10-23,Notes and Queries  1886-10-23: Vol 2 Iss 43,2,43,sim_notes-and-queries_1886-10-16_2_42,sim_notes-and-queries_1886-10-30_2_44,
sim_notes-and-queries_1886-10-30_2_44,1886-10-30,Notes and Queries  1886-10-30: Vol 2 Iss 44,2,44,sim_notes-and-queries_1886-10-23_2_43,sim_notes-and-queries_1886-11-06_2_45,
sim_notes-and-queries_1886-11-06_2_45,1886-11-06,Notes and Queries  1886-11-06: Vol 2 Iss 45,2,45,sim_notes-and-queries_1886-10-30_2_44,sim_notes-and-queries_1886-11-13_2_46,
sim_notes-and-queries_1886-11-13_2_46,1886-11-13,Notes and Queries  1886-11-13: Vol 2 Iss 46,2,46,sim_notes-and-queries_1886-11-06_2_45,sim_notes-and-queries_1886-11-20_2_47,
sim_notes-and-queries_1886-11-20_2_47,1886-11-20,Notes and Queries  1886-11-20: Vol 2 Iss 47,2,47,sim_notes-and-queries_1886-11-13_2_46,sim_notes-and-queries_1886-11-27_2_48,
sim_notes-and-queries_1886-11-27_2_48,1886-11-27,Notes and Queries  1886-11-27: Vol 2 Iss 48,2,48,sim_notes-and-queries_1886-11-20_2_47,sim_notes-and-queries_1886-12-04_2_49,
sim_notes-and-queries_1886-12-04_2_49,1886-12-04,Notes and Queries  1886-12-04: Vol 2 Iss 49,2,49,sim_notes-and-queries_1886-11-27_2_48,sim_notes-and-queries_1886-12-11_2_50,
sim_notes-and-queries_1886-12-11_2_50,1886-12-11,Notes and Queries  1886-12-11: Vol 2 Iss 50,2,50,sim_notes-and-queries_1886-12-04_2_49,sim_notes-and-queries_1886-12-18_2_51,
sim_notes-and-queries_1886-12-18_2_51,1886-12-18,Notes and Queries  1886-12-18: Vol 2 Iss 51,2,51,sim_notes-and-queries_1886-12-11_2_50,sim_notes-and-queries_1886-12-25_2_52,
sim_notes-and-queries_1886-12-25_2_52,1886-12-25,Notes and Queries  1886-12-25: Vol 2 Iss 52,2,52,sim_notes-and-queries_1886-12-18_2_51,sim_notes-and-queries_1887_3_index,
sim_notes-and-queries_1886_1_index,1886,Notes and Queries  1886: Vol 1 Index,1,Index,sim_notes-and-queries_1885-12-26_12_313,sim_notes-and-queries_1886-01-02_1_1,
sim_notes-and-queries_1886_2_index,1886,Notes and Queries  1886: Vol 2 Index,2,Index,sim_notes-and-queries_1886-06-26_1_26,sim_notes-and-queries_1886-07-03_2_27,
sim_notes-and-queries_1887-01-01_3_53,1887-01-01,Notes and Queries  1887-01-01: Vol 3 Iss 53,3,53,sim_notes-and-queries_1887_3_index,sim_notes-and-queries_1887-01-08_3_54,
sim_notes-and-queries_1887-01-08_3_54,1887-01-08,Notes and Queries  1887-01-08: Vol 3 Iss 54,3,54,sim_notes-and-queries_1887-01-01_3_53,sim_notes-and-queries_1887-01-15_3_55,
sim_notes-and-queries_1887-01-15_3_55,1887-01-15,Notes and Queries  1887-01-15: Vol 3 Iss 55,3,55,sim_notes-and-queries_1887-01-08_3_54,sim_notes-and-queries_1887-01-22_3_56,
sim_notes-and-queries_1887-01-22_3_56,1887-01-22,Notes and Queries  1887-01-22: Vol 3 Iss 56,3,56,sim_notes-and-queries_1887-01-15_3_55,sim_notes-and-queries_1887-01-29_3_57,
sim_notes-and-queries_1887-01-29_3_57,1887-01-29,Notes and Queries  1887-01-29: Vol 3 Iss 57,3,57,sim_notes-and-queries_1887-01-22_3_56,sim_notes-and-queries_1887-02-05_3_58,
sim_notes-and-queries_1887-02-05_3_58,1887-02-05,Notes and Queries  1887-02-05: Vol 3 Iss 58,3,58,sim_notes-and-queries_1887-01-29_3_57,sim_notes-and-queries_1887-02-12_3_59,
sim_notes-and-queries_1887-02-12_3_59,1887-02-12,Notes and Queries  1887-02-12: Vol 3 Iss 59,3,59,sim_notes-and-queries_1887-02-05_3_58,sim_notes-and-queries_1887-02-19_3_60,
sim_notes-and-queries_1887-02-19_3_60,1887-02-19,Notes and Queries  1887-02-19: Vol 3 Iss 60,3,60,sim_notes-and-queries_1887-02-12_3_59,sim_notes-and-queries_1887-02-26_3_61,
sim_notes-and-queries_1887-02-26_3_61,1887-02-26,Notes and Queries  1887-02-26: Vol 3 Iss 61,3,61,sim_notes-and-queries_1887-02-19_3_60,sim_notes-and-queries_1887-03-05_3_62,
sim_notes-and-queries_1887-03-05_3_62,1887-03-05,Notes and Queries  1887-03-05: Vol 3 Iss 62,3,62,sim_notes-and-queries_1887-02-26_3_61,sim_notes-and-queries_1887-03-12_3_63,
sim_notes-and-queries_1887-03-12_3_63,1887-03-12,Notes and Queries  1887-03-12: Vol 3 Iss 63,3,63,sim_notes-and-queries_1887-03-05_3_62,sim_notes-and-queries_1887-03-19_3_64,
sim_notes-and-queries_1887-03-19_3_64,1887-03-19,Notes and Queries  1887-03-19: Vol 3 Iss 64,3,64,sim_notes-and-queries_1887-03-12_3_63,sim_notes-and-queries_1887-03-26_3_65,
sim_notes-and-queries_1887-03-26_3_65,1887-03-26,Notes and Queries  1887-03-26: Vol 3 Iss 65,3,65,sim_notes-and-queries_1887-03-19_3_64,sim_notes-and-queries_1887-04-02_3_66,
sim_notes-and-queries_1887-04-02_3_66,1887-04-02,Notes and Queries  1887-04-02: Vol 3 Iss 66,3,66,sim_notes-and-queries_1887-03-26_3_65,sim_notes-and-queries_1887-04-09_3_67,
sim_notes-and-queries_1887-04-09_3_67,1887-04-09,Notes and Queries  1887-04-09: Vol 3 Iss 67,3,67,sim_notes-and-queries_1887-04-02_3_66,sim_notes-and-queries_1887-04-16_3_68,
sim_notes-and-queries_1887-04-16_3_68,1887-04-16,Notes and Queries  1887-04-16: Vol 3 Iss 68,3,68,sim_notes-and-queries_1887-04-09_3_67,sim_notes-and-queries_1887-04-23_3_69,
sim_notes-and-queries_1887-04-23_3_69,1887-04-23,Notes and Queries  1887-04-23: Vol 3 Iss 69,3,69,sim_notes-and-queries_1887-04-16_3_68,sim_notes-and-queries_1887-04-30_3_70,
sim_notes-and-queries_1887-04-30_3_70,1887-04-30,Notes and Queries  1887-04-30: Vol 3 Iss 70,3,70,sim_notes-and-queries_1887-04-23_3_69,sim_notes-and-queries_1887-05-07_3_71,
sim_notes-and-queries_1887-05-07_3_71,1887-05-07,Notes and Queries  1887-05-07: Vol 3 Iss 71,3,71,sim_notes-and-queries_1887-04-30_3_70,sim_notes-and-queries_1887-05-14_3_72,
sim_notes-and-queries_1887-05-14_3_72,1887-05-14,Notes and Queries  1887-05-14: Vol 3 Iss 72,3,72,sim_notes-and-queries_1887-05-07_3_71,sim_notes-and-queries_1887-05-21_3_73,
sim_notes-and-queries_1887-05-21_3_73,1887-05-21,Notes and Queries  1887-05-21: Vol 3 Iss 73,3,73,sim_notes-and-queries_1887-05-14_3_72,sim_notes-and-queries_1887-05-28_3_74,
sim_notes-and-queries_1887-05-28_3_74,1887-05-28,Notes and Queries  1887-05-28: Vol 3 Iss 74,3,74,sim_notes-and-queries_1887-05-21_3_73,sim_notes-and-queries_1887-06-04_3_75,
sim_notes-and-queries_1887-06-04_3_75,1887-06-04,Notes and Queries  1887-06-04: Vol 3 Iss 75,3,75,sim_notes-and-queries_1887-05-28_3_74,sim_notes-and-queries_1887-06-11_3_76,
sim_notes-and-queries_1887-06-11_3_76,1887-06-11,Notes and Queries  1887-06-11: Vol 3 Iss 76,3,76,sim_notes-and-queries_1887-06-04_3_75,sim_notes-and-queries_1887-06-18_3_77,
sim_notes-and-queries_1887-06-18_3_77,1887-06-18,Notes and Queries  1887-06-18: Vol 3 Iss 77,3,77,sim_notes-and-queries_1887-06-11_3_76,sim_notes-and-queries_1887-06-25_3_78,
sim_notes-and-queries_1887-06-25_3_78,1887-06-25,Notes and Queries  1887-06-25: Vol 3 Iss 78,3,78,sim_notes-and-queries_1887-06-18_3_77,sim_notes-and-queries_1887_4_index,
sim_notes-and-queries_1887-07-02_4_79,1887-07-02,Notes and Queries  1887-07-02: Vol 4 Iss 79,4,79,sim_notes-and-queries_1887_4_index,sim_notes-and-queries_1887-07-09_4_80,
sim_notes-and-queries_1887-07-09_4_80,1887-07-09,Notes and Queries  1887-07-09: Vol 4 Iss 80,4,80,sim_notes-and-queries_1887-07-02_4_79,sim_notes-and-queries_1887-07-16_4_81,
sim_notes-and-queries_1887-07-16_4_81,1887-07-16,Notes and Queries  1887-07-16: Vol 4 Iss 81,4,81,sim_notes-and-queries_1887-07-09_4_80,sim_notes-and-queries_1887-07-23_4_82,
sim_notes-and-queries_1887-07-23_4_82,1887-07-23,Notes and Queries  1887-07-23: Vol 4 Iss 82,4,82,sim_notes-and-queries_1887-07-16_4_81,sim_notes-and-queries_1887-07-30_4_83,
sim_notes-and-queries_1887-07-30_4_83,1887-07-30,Notes and Queries  1887-07-30: Vol 4 Iss 83,4,83,sim_notes-and-queries_1887-07-23_4_82,sim_notes-and-queries_1887-08-06_4_84,
sim_notes-and-queries_1887-08-06_4_84,1887-08-06,Notes and Queries  1887-08-06: Vol 4 Iss 84,4,84,sim_notes-and-queries_1887-07-30_4_83,sim_notes-and-queries_1887-08-13_4_85,
sim_notes-and-queries_1887-08-13_4_85,1887-08-13,Notes and Queries  1887-08-13: Vol 4 Iss 85,4,85,sim_notes-and-queries_1887-08-06_4_84,sim_notes-and-queries_1887-08-20_4_86,
sim_notes-and-queries_1887-08-20_4_86,1887-08-20,Notes and Queries  1887-08-20: Vol 4 Iss 86,4,86,sim_notes-and-queries_1887-08-13_4_85,sim_notes-and-queries_1887-08-27_4_87,
sim_notes-and-queries_1887-08-27_4_87,1887-08-27,Notes and Queries  1887-08-27: Vol 4 Iss 87,4,87,sim_notes-and-queries_1887-08-20_4_86,sim_notes-and-queries_1887-09-03_4_88,
sim_notes-and-queries_1887-09-03_4_88,1887-09-03,Notes and Queries  1887-09-03: Vol 4 Iss 88,4,88,sim_notes-and-queries_1887-08-27_4_87,sim_notes-and-queries_1887-09-10_4_89,
sim_notes-and-queries_1887-09-10_4_89,1887-09-10,Notes and Queries  1887-09-10: Vol 4 Iss 89,4,89,sim_notes-and-queries_1887-09-03_4_88,sim_notes-and-queries_1887-09-17_4_90,
sim_notes-and-queries_1887-09-17_4_90,1887-09-17,Notes and Queries  1887-09-17: Vol 4 Iss 90,4,90,sim_notes-and-queries_1887-09-10_4_89,sim_notes-and-queries_1887-09-24_4_91,
sim_notes-and-queries_1887-09-24_4_91,1887-09-24,Notes and Queries  1887-09-24: Vol 4 Iss 91,4,91,sim_notes-and-queries_1887-09-17_4_90,sim_notes-and-queries_1887-10-01_4_92,
sim_notes-and-queries_1887-10-01_4_92,1887-10-01,Notes and Queries  1887-10-01: Vol 4 Iss 92,4,92,sim_notes-and-queries_1887-09-24_4_91,sim_notes-and-queries_1887-10-08_4_93,
sim_notes-and-queries_1887-10-08_4_93,1887-10-08,Notes and Queries  1887-10-08: Vol 4 Iss 93,4,93,sim_notes-and-queries_1887-10-01_4_92,sim_notes-and-queries_1887-10-15_4_94,
sim_notes-and-queries_1887-10-15_4_94,1887-10-15,Notes and Queries  1887-10-15: Vol 4 Iss 94,4,94,sim_notes-and-queries_1887-10-08_4_93,sim_notes-and-queries_1887-10-22_4_95,
sim_notes-and-queries_1887-10-22_4_95,1887-10-22,Notes and Queries  1887-10-22: Vol 4 Iss 95,4,95,sim_notes-and-queries_1887-10-15_4_94,sim_notes-and-queries_1887-10-29_4_96,
sim_notes-and-queries_1887-10-29_4_96,1887-10-29,Notes and Queries  1887-10-29: Vol 4 Iss 96,4,96,sim_notes-and-queries_1887-10-22_4_95,sim_notes-and-queries_1887-11-05_4_97,
sim_notes-and-queries_1887-11-05_4_97,1887-11-05,Notes and Queries  1887-11-05: Vol 4 Iss 97,4,97,sim_notes-and-queries_1887-10-29_4_96,sim_notes-and-queries_1887-11-12_4_98,
sim_notes-and-queries_1887-11-12_4_98,1887-11-12,Notes and Queries  1887-11-12: Vol 4 Iss 98,4,98,sim_notes-and-queries_1887-11-05_4_97,sim_notes-and-queries_1887-11-19_4_99,
sim_notes-and-queries_1887-11-19_4_99,1887-11-19,Notes and Queries  1887-11-19: Vol 4 Iss 99,4,99,sim_notes-and-queries_1887-11-12_4_98,sim_notes-and-queries_1887-11-26_4_100,
sim_notes-and-queries_1887-11-26_4_100,1887-11-26,Notes and Queries  1887-11-26: Vol 4 Iss 100,4,100,sim_notes-and-queries_1887-11-19_4_99,sim_notes-and-queries_1887-12-03_4_101,
sim_notes-and-queries_1887-12-03_4_101,1887-12-03,Notes and Queries  1887-12-03: Vol 4 Iss 101,4,101,sim_notes-and-queries_1887-11-26_4_100,sim_notes-and-queries_1887-12-10_4_102,
sim_notes-and-queries_1887-12-10_4_102,1887-12-10,Notes and Queries  1887-12-10: Vol 4 Iss 102,4,102,sim_notes-and-queries_1887-12-03_4_101,sim_notes-and-queries_1887-12-17_4_103,
sim_notes-and-queries_1887-12-17_4_103,1887-12-17,Notes and Queries  1887-12-17: Vol 4 Iss 103,4,103,sim_notes-and-queries_1887-12-10_4_102,sim_notes-and-queries_1887-12-24_4_104,
sim_notes-and-queries_1887-12-24_4_104,1887-12-24,Notes and Queries  1887-12-24: Vol 4 Iss 104,4,104,sim_notes-and-queries_1887-12-17_4_103,sim_notes-and-queries_1887-12-31_4_105,
sim_notes-and-queries_1887-12-31_4_105,1887-12-31,Notes and Queries  1887-12-31: Vol 4 Iss 105,4,105,sim_notes-and-queries_1887-12-24_4_104,sim_notes-and-queries_1888_5_index,
sim_notes-and-queries_1887_3_index,1887,Notes and Queries  1887: Vol 3 Index,3,Index,sim_notes-and-queries_1886-12-25_2_52,sim_notes-and-queries_1887-01-01_3_53,
sim_notes-and-queries_1887_4_index,1887,Notes and Queries  1887: Vol 4 Index,4,Index,sim_notes-and-queries_1887-06-25_3_78,sim_notes-and-queries_1887-07-02_4_79,
sim_notes-and-queries_1888-01-07_5_106,1888-01-07,Notes and Queries  1888-01-07: Vol 5 Iss 106,5,106,sim_notes-and-queries_1888_5_index,sim_notes-and-queries_1888-01-14_5_107,
sim_notes-and-queries_1888-01-14_5_107,1888-01-14,Notes and Queries  1888-01-14: Vol 5 Iss 107,5,107,sim_notes-and-queries_1888-01-07_5_106,sim_notes-and-queries_1888-01-21_5_108,
sim_notes-and-queries_1888-01-21_5_108,1888-01-21,Notes and Queries  1888-01-21: Vol 5 Iss 108,5,108,sim_notes-and-queries_1888-01-14_5_107,sim_notes-and-queries_1888-01-28_5_109,
sim_notes-and-queries_1888-01-28_5_109,1888-01-28,Notes and Queries  1888-01-28: Vol 5 Iss 109,5,109,sim_notes-and-queries_1888-01-21_5_108,sim_notes-and-queries_1888-02-04_5_110,
sim_notes-and-queries_1888-02-04_5_110,1888-02-04,Notes and Queries  1888-02-04: Vol 5 Iss 110,5,110,sim_notes-and-queries_1888-01-28_5_109,sim_notes-and-queries_1888-02-11_5_111,
sim_notes-and-queries_1888-02-11_5_111,1888-02-11,Notes and Queries  1888-02-11: Vol 5 Iss 111,5,111,sim_notes-and-queries_1888-02-04_5_110,sim_notes-and-queries_1888-02-18_5_112,
sim_notes-and-queries_1888-02-18_5_112,1888-02-18,Notes and Queries  1888-02-18: Vol 5 Iss 112,5,112,sim_notes-and-queries_1888-02-11_5_111,sim_notes-and-queries_1888-02-25_5_113,
sim_notes-and-queries_1888-02-25_5_113,1888-02-25,Notes and Queries  1888-02-25: Vol 5 Iss 113,5,113,sim_notes-and-queries_1888-02-18_5_112,sim_notes-and-queries_1888-03-03_5_114,
sim_notes-and-queries_1888-03-03_5_114,1888-03-03,Notes and Queries  1888-03-03: Vol 5 Iss 114,5,114,sim_notes-and-queries_1888-02-25_5_113,sim_notes-and-queries_1888-03-10_5_115,
sim_notes-and-queries_1888-03-10_5_115,1888-03-10,Notes and Queries  1888-03-10: Vol 5 Iss 115,5,115,sim_notes-and-queries_1888-03-03_5_114,sim_notes-and-queries_1888-03-17_5_116,
sim_notes-and-queries_1888-03-17_5_116,1888-03-17,Notes and Queries  1888-03-17: Vol 5 Iss 116,5,116,sim_notes-and-queries_1888-03-10_5_115,sim_notes-and-queries_1888-03-24_5_117,
sim_notes-and-queries_1888-03-24_5_117,1888-03-24,Notes and Queries  1888-03-24: Vol 5 Iss 117,5,117,sim_notes-and-queries_1888-03-17_5_116,sim_notes-and-queries_1888-03-31_5_118,
sim_notes-and-queries_1888-03-31_5_118,1888-03-31,Notes and Queries  1888-03-31: Vol 5 Iss 118,5,118,sim_notes-and-queries_1888-03-24_5_117,sim_notes-and-queries_1888-04-07_5_119,
sim_notes-and-queries_1888-04-07_5_119,1888-04-07,Notes and Queries  1888-04-07: Vol 5 Iss 119,5,119,sim_notes-and-queries_1888-03-31_5_118,sim_notes-and-queries_1888-04-14_5_120,
sim_notes-and-queries_1888-04-14_5_120,1888-04-14,Notes and Queries  1888-04-14: Vol 5 Iss 120,5,120,sim_notes-and-queries_1888-04-07_5_119,sim_notes-and-queries_1888-04-21_5_121,
sim_notes-and-queries_1888-04-21_5_121,1888-04-21,Notes and Queries  1888-04-21: Vol 5 Iss 121,5,121,sim_notes-and-queries_1888-04-14_5_120,sim_notes-and-queries_1888-04-28_5_122,
sim_notes-and-queries_1888-04-28_5_122,1888-04-28,Notes and Queries  1888-04-28: Vol 5 Iss 122,5,122,sim_notes-and-queries_1888-04-21_5_121,sim_notes-and-queries_1888-05-05_5_123,
